Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type,Engagement Rate,Day of the Week,Hour
2023-03-22 21:27:00,CSGO,Twitter,Community Engagement ,1282,23,Photo,0.01794071762870515,Wednesday,21
2023-03-22 20:09:00,CSGO,Twitter,Community Engagement ,1612,20,Photo,0.01240694789081886,Wednesday,20
2023-03-22 19:15:00,CSGO,Twitter,Community Engagement ,74,10,Video,0.13513513513513514,Wednesday,19
2023-03-22 19:15:00,CSGO,Twitter,Community Engagement ,737,4,Photo,0.005427408412483039,Wednesday,19
2023-03-22 18:56:00,CSGO,Twitter,Community Engagement ,743,13,Photo,0.017496635262449527,Wednesday,18
2023-03-22 18:49:00,CSGO,Twitter,Community Engagement ,134,4,Text,0.029850746268656716,Wednesday,18
2023-03-22 18:41:00,CSGO,Twitter,Community Engagement ,1825,142,Video,0.07780821917808219,Wednesday,18
2023-03-22 18:20:00,CSGO,Twitter,Community Engagement ,1012,8,Photo,0.007905138339920948,Wednesday,18
2023-03-22 17:45:00,General,YouTube,Community Engagement ,969,42,Video,0.043343653250773995,Wednesday,17
2023-03-22 17:42:00,CSGO,Twitter,Community Engagement ,1519,18,Photo,0.01184990125082291,Wednesday,17
2023-03-22 17:07:00,CSGO,Twitter,Community Engagement ,2601,39,Photo,0.014994232987312572,Wednesday,17
2023-03-22 16:45:00,General,Instagram,Evergreen ,25224,414,Video,0.016412940057088488,Wednesday,16
2023-03-22 16:45:00,General,TikTok,Evergreen ,151,5,Video,0.033112582781456956,Wednesday,16
2023-03-22 15:28:00,CSGO,Twitter,Community Engagement ,292,8,Text,0.0273972602739726,Wednesday,15
2023-03-22 15:11:00,General,Twitter,Community Engagement ,38217,1253,Photo,0.03278645628908601,Wednesday,15
2023-03-22 14:26:00,General,Instagram,Evergreen ,25235,252,Video,0.009986130374479889,Wednesday,14
2023-03-22 14:24:00,General,TikTok,Evergreen ,986,30,Video,0.030425963488843813,Wednesday,14
2023-03-22 13:14:00,General,Instagram,Community Engagement ,8023,288,Photo,0.035896796709460305,Wednesday,13
2023-03-22 13:13:00,General,Twitter,Community Engagement ,16900,212,Photo,0.012544378698224851,Wednesday,13
2023-03-22 13:03:00,General,Twitter,Community Engagement ,23361,1043,Video,0.044647061341552156,Wednesday,13
2023-03-22 11:49:00,General,Instagram,Evergreen ,7449,85,Video,0.011410927641294134,Wednesday,11
2023-03-22 11:48:00,General,TikTok,Evergreen ,93,2,Video,0.021505376344086023,Wednesday,11
2023-03-22 11:23:00,DOTA2,Twitter,N/A ,1450,26,Text,0.01793103448275862,Wednesday,11
2023-03-22 11:00:00,General,Twitter,Community Engagement ,12755,94,Photo,0.007369658957271658,Wednesday,11
2023-03-22 10:59:00,General,LinkedIn,Community Engagement ,2046,45,Photo,0.021994134897360705,Wednesday,10
2023-03-22 09:49:00,CSGO,Twitter,Community Engagement ,78,6,Video,0.07692307692307693,Wednesday,9
2023-03-22 09:48:00,CSGO,Twitter,Community Engagement ,1565,105,Video,0.0670926517571885,Wednesday,9
2023-03-22 09:42:00,CSGO,Twitter,Community Engagement ,205398,3831,Photo,0.018651593491660096,Wednesday,9
2023-03-22 09:14:00,General,Facebook,Community Engagement ,38892,3862,Video,0.09930062737838116,Wednesday,9
2023-03-22 09:03:00,General,Facebook,Community Engagement ,21408,3964,Video,0.1851644245142003,Wednesday,9
2023-03-22 08:51:00,CSGO,Twitter,Community Engagement ,88,9,Video,0.10227272727272728,Wednesday,8
2023-03-21 19:35:00,CSGO,Twitter,Community Engagement ,971,13,Photo,0.013388259526261586,Tuesday,19
2023-03-21 18:33:00,CSGO,Twitter,Community Engagement ,34095,2248,Video,0.0659334213227746,Tuesday,18
2023-03-21 18:13:00,CSGO,Twitter,Community Engagement ,1415,22,Photo,0.015547703180212015,Tuesday,18
2023-03-21 18:09:00,CSGO,Twitter,Community Engagement ,2187,271,Video,0.12391403749428441,Tuesday,18
2023-03-21 17:06:00,CSGO,Twitter,Community Engagement ,2117,38,Photo,0.017949929145016533,Tuesday,17
2023-03-21 13:35:00,General,Twitter,Community Engagement ,15423,133,Photo,0.008623484406406017,Tuesday,13
2023-03-21 13:33:00,DOTA2,Twitter,Community Engagement ,2877,150,Photo,0.05213764337851929,Tuesday,13
2023-03-21 13:33:00,General,Facebook,Community Engagement ,30357,4106,Photo,0.13525710709226868,Tuesday,13
2023-03-21 13:12:00,DOTA2,Twitter,N/A ,27,1,Text,0.037037037037037035,Tuesday,13
2023-03-21 12:46:00,DOTA2,Twitter,N/A ,5795,353,Photo,0.06091458153580673,Tuesday,12
2023-03-21 12:22:00,General,Twitter,Community Engagement ,1793,29,Photo,0.016174010039040714,Tuesday,12
2023-03-21 12:21:00,General,Twitter,Community Engagement ,18422,61,Photo,0.0033112582781456954,Tuesday,12
2023-03-21 12:20:00,General,Instagram,Evergreen ,10624,131,Video,0.012330572289156627,Tuesday,12
2023-03-21 12:20:00,General,TikTok,Evergreen ,132,4,Video,0.030303030303030304,Tuesday,12
2023-03-21 11:47:00,DOTA2,YouTube,N/A ,852,65,Video,0.07629107981220658,Tuesday,11
2023-03-21 11:44:00,DOTA2,YouTube,N/A ,690,37,Video,0.0536231884057971,Tuesday,11
2023-03-21 11:39:00,Valorant,YouTube,Evil Exhibited ,572,14,Video,0.024475524475524476,Tuesday,11
2023-03-21 11:25:00,DOTA2,Twitter,Community Engagement ,3122,263,Photo,0.08424087123638693,Tuesday,11
2023-03-21 11:25:00,General,Facebook,Community Engagement ,36680,6625,Photo,0.18061613958560524,Tuesday,11
2023-03-21 11:24:00,General,YouTube,N/A ,5091,130,Video,0.025535258298958946,Tuesday,11
2023-03-21 11:22:00,General,YouTube,N/A ,1600,52,Video,0.0325,Tuesday,11
2023-03-21 11:19:00,General,YouTube,N/A ,761,15,Video,0.01971090670170828,Tuesday,11
2023-03-21 11:00:00,General,Twitter,Evil Exhibited ,14609,378,Video,0.025874460948730235,Tuesday,11
2023-03-21 10:48:00,DOTA2,YouTube,N/A ,2093,111,Video,0.05303392259913999,Tuesday,10
2023-03-21 10:46:00,Valorant,YouTube,Evil Exhibited ,298,6,Video,0.020134228187919462,Tuesday,10
2023-03-21 10:46:00,Valorant,YouTube,Evil Exhibited ,1336,29,Video,0.021706586826347306,Tuesday,10
2023-03-21 10:14:00,DOTA2,Twitter,Community Engagement ,1704,78,Photo,0.045774647887323945,Tuesday,10
2023-03-21 10:14:00,General,Facebook,Community Engagement ,21722,1667,Photo,0.0767424730687782,Tuesday,10
2023-03-21 09:23:00,DOTA2,Twitter,N/A ,800,33,Photo,0.04125,Tuesday,9
2023-03-21 09:23:00,General,Facebook,Community Engagement ,29818,8025,Photo,0.26913273861425985,Tuesday,9
2023-03-21 09:23:00,General,Facebook,Community Engagement ,29818,8025,Photo,0.26913273861425985,Tuesday,9
2023-03-21 09:23:00,General,Facebook,Community Engagement ,59636,16048,Photo,0.2690992018244014,Tuesday,9
2023-03-21 09:23:00,DOTA2,Twitter,Community Engagement ,6102,364,Photo,0.05965257292690921,Tuesday,9
2023-03-21 09:20:00,DOTA2,Twitter,N/A ,19,1,Text,0.05263157894736842,Tuesday,9
2023-03-21 09:10:00,General,Instagram,Evergreen ,16315,224,Video,0.013729696598222495,Tuesday,9
2023-03-21 09:10:00,General,TikTok,Evergreen ,1057,42,Video,0.039735099337748346,Tuesday,9
2023-03-21 07:50:00,DOTA2,Twitter,N/A ,135,12,Text,0.08888888888888889,Tuesday,7
2023-03-20 18:20:00,CSGO,Twitter,Community Engagement ,1484,27,Photo,0.018194070080862535,Monday,18
2023-03-20 17:55:00,DOTA2,Twitter,N/A ,24,4,Text,0.16666666666666666,Monday,17
2023-03-20 17:19:00,CSGO,Twitter,Community Engagement ,1847,17,Photo,0.009204114780725501,Monday,17
2023-03-20 16:30:00,General,YouTube,N/A ,2208,66,Video,0.029891304347826088,Monday,16
2023-03-20 16:15:00,CSGO,Twitter,Community Engagement ,4354,119,Photo,0.027331189710610933,Monday,16
2023-03-20 14:08:00,General,Instagram,Evergreen ,10618,130,Video,0.012243360331512526,Monday,14
2023-03-20 14:08:00,General,TikTok,Evergreen ,1021,36,Video,0.03525954946131244,Monday,14
2023-03-20 13:22:00,General,Twitter,Community Engagement ,289,14,Text,0.04844290657439446,Monday,13
2023-03-20 12:37:00,DOTA2,Twitter,N/A ,806,136,Link,0.1687344913151365,Monday,12
2023-03-20 12:08:00,General,Instagram,Evergreen ,8033,79,Video,0.009834432964023403,Monday,12
2023-03-20 12:01:00,General,TikTok,Evergreen ,139,5,Video,0.03597122302158273,Monday,12
2023-03-20 12:00:00,General,Twitter,Community Engagement ,14712,151,Photo,0.010263730288200108,Monday,12
2023-03-20 10:22:00,General,Twitter,Community Engagement ,400,20,Text,0.05,Monday,10
2023-03-20 10:01:00,CSGO,Twitter,Community Engagement ,144080,10909,Photo,0.07571488062187673,Monday,10
2023-03-20 09:58:00,General,Instagram,Evergreen ,206,2,Video,0.009708737864077669,Monday,9
2023-03-20 09:58:00,General,TikTok,Evergreen ,966,46,Video,0.047619047619047616,Monday,9
2023-03-20 09:01:00,DOTA2,Twitter,Community Engagement ,15547,1628,Video,0.10471473596192192,Monday,9
2023-03-20 09:01:00,General,Twitter,Community Engagement ,22456,814,Video,0.03624866405415034,Monday,9
2023-03-20 09:01:00,General,Instagram,Community Engagement ,41199,3073,Video,0.07458918905798684,Monday,9
2023-03-20 09:00:00,General,Facebook,Community Engagement ,47518,15219,Video,0.32027863125552425,Monday,9
2023-03-20 09:00:00,General,Facebook,Community Engagement ,118245,13438,Video,0.11364539726838344,Monday,9
2023-03-20 08:30:00,DOTA2,Twitter,N/A ,1235,56,Text,0.045344129554655874,Monday,8
2023-03-20 07:16:00,DOTA2,Twitter,N/A ,1044,66,Text,0.06321839080459771,Monday,7
2023-03-20 06:06:00,General,Instagram,Evergreen ,6515,66,Video,0.010130468150422104,Monday,6
2023-03-20 06:00:00,General,TikTok,Evergreen ,64,2,Video,0.03125,Monday,6
2023-03-19 18:57:00,CSGO,Twitter,Community Engagement ,1191,17,Text,0.014273719563392108,Sunday,18
2023-03-19 18:53:00,General,Twitter,Community Engagement ,230,7,Text,0.030434782608695653,Sunday,18
2023-03-19 18:35:00,CSGO,Twitter,Community Engagement ,1593,16,Photo,0.010043942247332079,Sunday,18
2023-03-19 17:45:00,CSGO,Twitter,Community Engagement ,816,19,Photo,0.023284313725490197,Sunday,17
2023-03-19 17:20:00,General,Twitter,Community Engagement ,505,24,Text,0.047524752475247525,Sunday,17
2023-03-19 16:43:00,CSGO,Twitter,Community Engagement ,5051,145,Photo,0.02870718669570382,Sunday,16
2023-03-19 15:36:00,DOTA2,Twitter,Community Engagement ,4062,142,Photo,0.034958148695224026,Sunday,15
2023-03-19 15:36:00,General,Facebook,Community Engagement ,29585,3412,Photo,0.11532871387527463,Sunday,15
2023-03-19 13:40:00,DOTA2,Twitter,Community Engagement ,1077,38,Photo,0.035283194057567316,Sunday,13
2023-03-19 13:40:00,General,Facebook,Community Engagement ,16607,1322,Photo,0.07960498584934064,Sunday,13
2023-03-19 12:06:00,General,Twitter,Community Engagement ,756,17,Text,0.022486772486772486,Sunday,12
2023-03-19 09:17:00,DOTA2,Twitter,N/A ,1052,47,Photo,0.04467680608365019,Sunday,9
2023-03-19 09:17:00,DOTA2,Twitter,N/A ,6896,386,Photo,0.05597447795823666,Sunday,9
2023-03-19 09:15:00,General,Facebook,N/A ,14282,3398,Photo,0.23792185968351773,Sunday,9
2023-03-19 09:00:00,General,Facebook,N/A ,14282,3398,Photo,0.23792185968351773,Sunday,9
2023-03-19 09:00:00,General,Facebook,N/A ,28564,6795,Photo,0.2378868505811511,Sunday,9
2023-03-18 18:03:00,Valorant,YouTube,Evil Exhibited ,1446,50,Video,0.034578146611341634,Saturday,18
2023-03-18 09:00:00,DOTA2,Twitter,Community Engagement ,9385,464,Photo,0.04944059669685669,Saturday,9
2023-03-18 09:00:00,General,Facebook,Community Engagement ,62861,13950,Photo,0.22191820047406183,Saturday,9
2023-03-18 09:00:00,General,Instagram,Community Engagement ,29839,1743,Photo,0.05841348570662556,Saturday,9
2023-03-18 09:00:00,General,Twitter,Community Engagement ,13352,168,Photo,0.012582384661473937,Saturday,9
2023-03-18 09:00:00,General,Facebook,Community Engagement ,38378,3430,Photo,0.08937412058992131,Saturday,9
2023-03-17 20:50:00,General,Twitter,Community Engagement ,29121,564,Photo,0.019367466776553002,Friday,20
2023-03-17 20:49:00,General,Twitter,Community Engagement ,21230,466,Photo,0.021950070654733866,Friday,20
2023-03-17 20:36:00,General,Twitter,Community Engagement ,15247,235,Photo,0.015412868105201023,Friday,20
2023-03-17 20:00:00,General,Twitter,Community Engagement ,13070,185,Photo,0.014154552410099464,Friday,20
2023-03-17 19:57:00,General,Twitter,Community Engagement ,43899,386,Photo,0.008792911000250574,Friday,19
2023-03-17 19:24:00,General,Twitter,Community Engagement ,172,8,Text,0.046511627906976744,Friday,19
2023-03-17 17:02:00,General,Twitter,Community Engagement ,1902,81,Photo,0.04258675078864353,Friday,17
2023-03-17 16:54:00,DOTA2,Twitter,N/A ,1324,41,Photo,0.030966767371601207,Friday,16
2023-03-17 16:53:00,General,Twitter,Community Engagement ,23742,407,Photo,0.017142616460281358,Friday,16
2023-03-17 16:53:00,General,Twitter,Community Engagement ,18210,65,Text,0.0035694673256452497,Friday,16
2023-03-17 16:37:00,General,Twitter,Community Engagement ,19909,93,Text,0.004671254206640213,Friday,16
2023-03-17 16:07:00,DOTA2,Twitter,Community Engagement ,894,11,Photo,0.012304250559284116,Friday,16
2023-03-17 16:03:00,General,Twitter,Community Engagement ,42614,465,Photo,0.010911906885061247,Friday,16
2023-03-17 15:49:00,General,Twitter,Community Engagement ,52099,258,Text,0.0049521104051901185,Friday,15
2023-03-17 12:17:00,General,LinkedIn,Community Engagement ,3358,133,Photo,0.03960690887432996,Friday,12
2023-03-17 12:00:00,General,Instagram,Evergreen ,21615,423,Video,0.019569743233865372,Friday,12
2023-03-17 12:00:00,General,TikTok,Evergreen ,389,18,Video,0.04627249357326478,Friday,12
2023-03-17 11:06:00,DOTA2,Twitter,N/A ,442,12,Text,0.027149321266968326,Friday,11
2023-03-17 10:53:00,DOTA2,YouTube,N/A ,64879,4388,Video,0.06763359484578986,Friday,10
